# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
113           	smoothSolver	4.430370e-05	3.776630e-06	9	2.367880e-03	2.102930e-04	12	false	GAMG	1.344130e-04	8.425930e-06	4	true
114           	smoothSolver	4.268080e-05	3.686600e-06	9	2.289350e-03	2.027960e-04	12	false	GAMG	1.375090e-04	8.502430e-06	4	true
115           	smoothSolver	4.059020e-05	3.467080e-06	9	2.255020e-03	1.995010e-04	12	false	GAMG	1.409170e-04	8.315660e-06	4	true
116           	smoothSolver	3.917980e-05	3.391600e-06	9	2.181150e-03	1.925220e-04	12	false	GAMG	1.445210e-04	8.984150e-06	4	true
117           	smoothSolver	3.713760e-05	3.162500e-06	9	2.152500e-03	1.898570e-04	12	false	GAMG	1.445480e-04	8.497960e-06	4	true
118           	smoothSolver	3.601850e-05	3.126550e-06	9	2.089780e-03	1.840420e-04	12	false	GAMG	1.455610e-04	8.901820e-06	4	true
119           	smoothSolver	3.403100e-05	2.899940e-06	9	2.082060e-03	1.833310e-04	12	false	GAMG	1.470300e-04	8.422400e-06	4	true
120           	smoothSolver	3.307300e-05	2.875130e-06	9	2.016990e-03	1.776220e-04	12	false	GAMG	1.454300e-04	8.888210e-06	4	true
121           	smoothSolver	3.121490e-05	2.659580e-06	9	2.014280e-03	1.774980e-04	12	false	GAMG	1.457590e-04	8.376670e-06	4	true
122           	smoothSolver	3.045960e-05	2.653880e-06	9	1.952610e-03	1.723700e-04	12	false	GAMG	1.446680e-04	8.946900e-06	4	true
123           	smoothSolver	2.871070e-05	2.455940e-06	9	1.963620e-03	1.734930e-04	12	false	GAMG	1.431340e-04	8.336150e-06	4	true
124           	smoothSolver	2.804670e-05	2.451520e-06	9	1.899210e-03	1.681930e-04	12	false	GAMG	1.421820e-04	9.062910e-06	4	true
125           	smoothSolver	2.653060e-05	2.284170e-06	9	1.910440e-03	1.692560e-04	12	false	GAMG	1.395730e-04	8.660220e-06	4	true
126           	smoothSolver	2.590010e-05	2.284720e-06	9	1.849480e-03	1.643040e-04	12	false	GAMG	1.393660e-04	1.008910e-05	4	true
127           	smoothSolver	2.464880e-05	2.163760e-06	9	1.862970e-03	1.656030e-04	12	false	GAMG	1.381180e-04	9.429660e-06	4	true
128           	smoothSolver	2.399290e-05	2.148530e-06	9	1.807050e-03	1.611320e-04	12	false	GAMG	1.375750e-04	1.181880e-05	4	true
129           	smoothSolver	2.310740e-05	2.081870e-06	9	1.819000e-03	1.622280e-04	12	false	GAMG	1.354790e-04	1.083930e-05	4	true
130           	smoothSolver	2.232820e-05	2.032700e-06	9	1.767020e-03	1.580720e-04	12	false	GAMG	1.350560e-04	8.537160e-06	5	true
131           	smoothSolver	2.183760e-05	2.018910e-06	9	1.790340e-03	1.601240e-04	12	false	GAMG	1.337070e-04	1.183140e-05	4	true
132           	smoothSolver	2.096900e-05	1.951450e-06	9	1.723540e-03	1.545890e-04	12	false	GAMG	1.338310e-04	8.750330e-06	5	true
133           	smoothSolver	2.084650e-05	1.997830e-06	9	1.749310e-03	1.568370e-04	12	false	GAMG	1.318240e-04	9.406860e-06	5	true
134           	smoothSolver	1.988340e-05	1.900430e-06	9	1.668730e-03	1.500470e-04	12	false	GAMG	1.318070e-04	1.071310e-05	5	true
135           	smoothSolver	2.012460e-05	2.004480e-06	9	1.705500e-03	1.531600e-04	12	false	GAMG	1.325720e-04	1.142350e-05	5	true
136           	smoothSolver	1.890630e-05	1.858500e-06	9	1.620950e-03	1.460760e-04	12	false	GAMG	1.343190e-04	1.285930e-05	5	true
137           	smoothSolver	1.959180e-05	1.653270e-06	10	1.660130e-03	1.492520e-04	12	false	GAMG	1.346080e-04	1.114680e-05	5	true
138           	smoothSolver	1.733300e-05	1.710490e-06	9	1.588300e-03	1.434070e-04	12	false	GAMG	1.304560e-04	1.016170e-05	5	true
139           	smoothSolver	1.797130e-05	1.520850e-06	10	1.585120e-03	1.427850e-04	12	false	GAMG	1.276320e-04	1.013990e-05	5	true
140           	smoothSolver	1.622930e-05	1.327790e-06	10	1.520440e-03	1.374800e-04	12	false	GAMG	1.230900e-04	9.422840e-06	5	true
141           	smoothSolver	1.640060e-05	1.394420e-06	10	1.509920e-03	1.363820e-04	12	false	GAMG	1.173160e-04	1.116230e-05	4	true
142           	smoothSolver	1.451390e-05	1.445550e-06	9	1.457860e-03	1.320990e-04	12	false	GAMG	1.134120e-04	1.114810e-05	4	true
143           	smoothSolver	1.517710e-05	1.300110e-06	10	1.447610e-03	1.307860e-04	12	false	GAMG	1.112750e-04	1.082960e-05	4	true
144           	smoothSolver	1.366120e-05	1.132160e-06	10	1.403440e-03	1.272250e-04	12	false	GAMG	1.064150e-04	6.501070e-06	5	true
145           	smoothSolver	1.397240e-05	1.206780e-06	10	1.386700e-03	1.255010e-04	12	false	GAMG	1.010170e-04	9.056300e-06	4	true
146           	smoothSolver	1.248480e-05	1.037810e-06	10	1.333010e-03	1.208590e-04	12	false	GAMG	9.785270e-05	5.094100e-06	5	true
147           	smoothSolver	1.283230e-05	1.114730e-06	10	1.317480e-03	1.191650e-04	12	false	GAMG	9.364630e-05	9.290680e-06	3	true
148           	smoothSolver	1.149080e-05	9.542420e-07	10	1.272370e-03	1.153060e-04	12	false	GAMG	9.284190e-05	8.691790e-06	3	true
149           	smoothSolver	1.161970e-05	1.004810e-06	10	1.241720e-03	1.123380e-04	12	false	GAMG	8.839560e-05	8.168860e-06	3	true
150           	smoothSolver	1.071530e-05	8.994800e-07	10	1.206270e-03	1.091470e-04	12	false	GAMG	8.645440e-05	7.549410e-06	3	true
151           	smoothSolver	1.072900e-05	9.304710e-07	10	1.176810e-03	1.062190e-04	12	false	GAMG	8.230200e-05	7.304530e-06	3	true
152           	smoothSolver	9.999810e-06	8.457430e-07	10	1.144380e-03	1.032460e-04	12	false	GAMG	8.087010e-05	6.440460e-06	3	true
153           	smoothSolver	9.914800e-06	8.577190e-07	10	1.114920e-03	1.004510e-04	12	false	GAMG	7.785170e-05	6.186290e-06	3	true
154           	smoothSolver	9.374290e-06	9.739760e-07	9	1.084170e-03	9.750930e-05	12	false	GAMG	7.779140e-05	5.326760e-06	3	true
155           	smoothSolver	9.209200e-06	9.683230e-07	9	1.054400e-03	9.494480e-05	12	false	GAMG	7.444400e-05	6.104760e-06	3	true
156           	smoothSolver	8.940480e-06	9.398560e-07	9	1.020820e-03	9.160900e-05	12	false	GAMG	7.334600e-05	5.807730e-06	3	true
157           	smoothSolver	8.805950e-06	9.369540e-07	9	9.949860e-04	8.955120e-05	12	false	GAMG	7.097470e-05	6.541990e-06	3	true
158           	smoothSolver	8.563130e-06	9.073050e-07	9	9.640500e-04	8.645710e-05	12	false	GAMG	7.152760e-05	6.498230e-06	3	true
159           	smoothSolver	8.416340e-06	8.979670e-07	9	9.433940e-04	8.497060e-05	12	false	GAMG	6.970870e-05	4.776210e-06	4	true
160           	smoothSolver	8.342210e-06	8.964790e-07	9	9.122230e-04	8.184600e-05	12	false	GAMG	6.961110e-05	5.531360e-06	3	true
161           	smoothSolver	8.046590e-06	8.510890e-07	9	8.964520e-04	8.088000e-05	12	false	GAMG	6.855480e-05	4.593400e-06	4	true
162           	smoothSolver	8.204110e-06	8.904150e-07	9	8.635820e-04	7.749220e-05	12	false	GAMG	6.821880e-05	5.227300e-06	4	true
163           	smoothSolver	7.822910e-06	8.378750e-07	9	8.567180e-04	7.732000e-05	12	false	GAMG	6.531430e-05	5.370690e-06	4	true
164           	smoothSolver	8.130160e-06	8.999320e-07	9	8.201580e-04	7.355830e-05	12	false	GAMG	6.489430e-05	5.750040e-06	4	true
165           	smoothSolver	7.577020e-06	9.978970e-07	8	8.156420e-04	7.364170e-05	12	false	GAMG	6.288570e-05	4.803150e-06	4	true
166           	smoothSolver	7.629990e-06	8.368890e-07	9	7.776090e-04	6.970940e-05	12	false	GAMG	6.224830e-05	5.636100e-06	3	true
167           	smoothSolver	6.967850e-06	8.848320e-07	8	7.617920e-04	6.886310e-05	12	false	GAMG	5.990170e-05	4.177670e-06	4	true
168           	smoothSolver	7.343680e-06	9.861980e-07	8	7.339950e-04	6.603470e-05	12	false	GAMG	5.968250e-05	5.084090e-06	3	true
169           	smoothSolver	6.504580e-06	8.194790e-07	8	7.153040e-04	6.466340e-05	12	false	GAMG	5.626750e-05	4.467460e-06	3	true
