# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
144           	smoothSolver	7.248710e-05	7.119600e-06	7	4.574160e-04	3.842550e-05	2	false	GAMG	1.777020e-04	1.728080e-05	4	true
145           	smoothSolver	6.226700e-05	6.195860e-06	7	4.782140e-04	3.704510e-05	2	false	GAMG	1.567870e-04	1.562810e-05	4	true
146           	smoothSolver	5.407960e-05	4.018980e-06	8	5.040790e-04	3.581060e-05	2	false	GAMG	1.405290e-04	1.293760e-05	4	true
147           	smoothSolver	4.721740e-05	3.583290e-06	8	5.354060e-04	3.431610e-05	2	false	GAMG	1.268260e-04	1.108760e-05	4	true
148           	smoothSolver	4.157720e-05	3.228120e-06	8	5.620110e-04	5.316440e-05	1	false	GAMG	1.203720e-04	1.141540e-05	4	true
149           	smoothSolver	3.702480e-05	2.936160e-06	8	5.928000e-04	5.621220e-05	1	false	GAMG	1.087580e-04	5.639220e-06	6	true
150           	smoothSolver	3.362860e-05	2.696030e-06	8	6.367210e-04	5.830690e-05	1	false	GAMG	9.937890e-05	9.569870e-06	4	true
151           	smoothSolver	3.035760e-05	2.495700e-06	8	6.229800e-04	5.785740e-05	1	false	GAMG	9.259780e-05	5.417970e-06	6	true
152           	smoothSolver	2.808430e-05	2.321030e-06	8	6.400830e-04	5.683820e-05	1	false	GAMG	8.461640e-05	4.535030e-06	6	true
153           	smoothSolver	2.590720e-05	2.160300e-06	8	6.312230e-04	5.513800e-05	1	false	GAMG	7.726320e-05	4.167030e-06	6	true
154           	smoothSolver	2.403800e-05	2.007500e-06	8	6.185260e-04	5.314350e-05	1	false	GAMG	7.135600e-05	3.928820e-06	6	true
155           	smoothSolver	2.242000e-05	1.860710e-06	8	6.065510e-04	5.108280e-05	1	false	GAMG	6.632940e-05	3.764610e-06	6	true
